"Income.Group","Region","Country","Year","Urbanr","AgingPopr","FemLabr","Unemployr","GDPgr","GDPpcapr","FDIGDPr","FDIusdr","HDIr","LEIr","IncIr","EduIr","EPIr","EFIr","ESGcompr"
"High income","East Asia & Pacific","Japan",1999,101.55,137.82,100,223.81,-105.15,142.06,562,-35.86,104.17,103.19,101.39,108.1,100.05,92.13,99.4
"High income","East Asia & Pacific","Japan",2000,101.68,142.86,100,223.81,56.81,151.94,379.33,-129.87,104.78,103.63,101.85,109.12,100.56,94.27,100.42
"High income","East Asia & Pacific","Japan",2001,103.49,147.06,100.5,238.1,8.3,133.47,198.55,-116.24,105.27,104.07,101.96,109.84,101.21,94.53,100.86
"High income","East Asia & Pacific","Japan",2002,105.56,151.26,100.25,257.14,2.41,127.33,487.18,-73.16,105.64,104.52,101.85,110.56,101.53,88.93,99.46
"High income","East Asia & Pacific","Japan",2003,107.63,156.3,100.74,252.38,31.23,137.26,342.25,-97.17,106,104.85,102.08,111.14,102.01,90.13,100.1
"High income","East Asia & Pacific","Japan",2004,109.44,160.5,101.24,223.81,45.06,148.62,271.19,-125.13,106.5,105.18,102.54,112.01,102.21,85.73,99.1
"High income","East Asia & Pacific","Japan",2005,111.25,165.55,101.49,209.52,33.98,146.76,199.15,-174.75,106.99,105.51,102.89,112.74,102.45,89.73,100.52
"High income","East Asia & Pacific","Japan",2006,112.68,169.75,101.73,195.24,29.02,139.73,-191.78,-229,107.48,105.73,103.23,113.6,102.35,97.73,103.01
"High income","East Asia & Pacific","Japan",2007,113.97,173.95,101.73,185.71,33.81,139.1,831.01,-194.24,107.84,106.06,103.58,114.04,102.54,96.93,102.98
"High income","East Asia & Pacific","Japan",2008,115.27,178.15,102.23,190.48,-122.35,155.13,847.87,-336.67,107.97,106.28,103.23,114.62,103.59,97.33,103.45
"High income","East Asia & Pacific","Japan",2009,116.43,183.19,102.97,242.86,-210.7,161.1,405.41,-232.41,107.84,106.5,102.31,115.2,104.74,97.07,103.67
"High income","East Asia & Pacific","Japan",2010,117.46,189.08,103.22,242.86,85.67,175.51,226.44,-273.12,108.46,106.72,103,116.06,104.91,97.2,104
"High income","East Asia & Pacific","Japan",2011,117.85,194.96,103.47,214.29,-102.36,189.94,-123.97,-445.09,109.07,106.94,103,117.66,104.96,97.07,104.2
"High income","East Asia & Pacific","Japan",2012,117.85,200.84,103.71,204.76,30.56,191.66,15.29,-442.82,109.68,107.27,103.35,119.1,104.48,95.47,103.87
"High income","East Asia & Pacific","Japan",2013,117.98,206.72,104.7,190.48,40.88,159.52,358.27,-548.53,110.29,107.49,103.81,120.12,103.87,95.73,103.99
"High income","East Asia & Pacific","Japan",2014,118.11,212.61,105.45,171.43,7.66,150.28,706.39,-446.93,110.78,107.93,103.93,121.27,103.61,96.53,104.38
"High income","East Asia & Pacific","Japan",2015,118.24,218.49,105.94,161.9,24.99,136.14,207.56,-503.63,111.03,108.26,104.16,121.42,103.73,97.73,104.86
"High income","East Asia & Pacific","Japan",2016,118.37,223.53,106.68,147.62,10.67,152.85,1443.17,-520.62,111.52,108.59,104.27,122.43,103.82,97.47,105
"High income","East Asia & Pacific","Japan",2017,118.37,227.73,107.67,133.33,44.32,151.37,670.14,-586.02,111.89,108.92,104.62,122.72,103.85,92.8,103.79
"High income","East Asia & Pacific","Japan",2018,118.5,231.93,108.66,114.29,6.61,154.42,861.43,-505.88,112.13,109.25,104.85,123.01,103.8,96.4,104.94
"High income","East Asia & Pacific","Japan",2019,118.63,235.29,108.91,109.52,13.37,158.71,1269.01,-799.92,NA,NA,NA,NA,103.87,96.13,NA
"Upper middle income","Middle East & North Africa","Jordan",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Upper middle income","Middle East & North Africa","Jordan",1991,101.64,96.88,100.82,100,187.31,99.02,-130.24,-136.98,101.79,100.52,98.54,106.25,100,100,100.63
"Upper middle income","Middle East & North Africa","Jordan",1992,103.14,93.75,104.92,100.52,1916.79,116.17,83.48,63.82,105.19,100.91,101.79,113.1,100,100,102.02
"Upper middle income","Middle East & North Africa","Jordan",1993,104.64,93.75,106.56,101.55,475.57,116,-165.2,28.19,106.98,101.3,101.95,118.55,100,100,102.78
"Upper middle income","Middle East & North Africa","Jordan",1994,106,90.63,108.2,88.14,512.08,122.96,4.99,37.6,108.6,101.69,101.95,123.59,100,100,103.46
"Upper middle income","Middle East & North Africa","Jordan",1995,106.68,90.63,111.48,75.26,635.31,127.43,21.56,58.74,110.88,102.09,102.76,129.84,100,100,104.41
"Upper middle income","Middle East & North Africa","Jordan",1996,106.68,90.63,112.3,70.62,214.36,127.22,24.41,85.08,111.2,102.35,102.44,131.05,99.96,96.97,103.51
"Upper middle income","Middle East & North Africa","Jordan",1997,106.68,93.75,113.11,70.62,339.7,129.9,542.81,522.11,111.85,102.74,103.09,132.06,99.02,101.44,105.15
"Upper middle income","Middle East & North Africa","Jordan",1998,106.68,93.75,114.75,70.62,307.46,139.11,426.96,448.45,112.5,103.13,103.58,133.06,98.99,106.54,107.16
"Upper middle income","Middle East & North Africa","Jordan",1999,106.82,93.75,116.39,70.62,350.14,140.78,211.23,221.98,112.99,103.39,104.07,134.27,98.75,107.5,107.71
"Upper middle income","Middle East & North Africa","Jordan",2000,106.82,96.88,118.85,70.62,435.97,143.56,1176.27,1308.63,113.96,103.78,105.37,135.28,104.04,107.66,109.21
"Upper middle income","Middle East & North Africa","Jordan",2001,106.82,96.88,115.57,75.77,541.06,149.53,332.21,350.12,114.94,104.17,106.34,136.9,110.21,108.93,111.29
"Upper middle income","Middle East & North Africa","Jordan",2002,106.82,100,122.13,78.87,594.04,156.64,270.91,324.61,114.61,104.43,106.99,134.27,109.13,105.58,109.75
"Upper middle income","Middle East & North Africa","Jordan",2003,106.82,100,114.75,74.74,427.32,163.09,584.6,796.52,115.42,104.82,107.64,136.09,110.54,104.15,109.93
"Upper middle income","Middle East & North Africa","Jordan",2004,106.82,103.13,116.39,75.77,879.82,177.75,894.61,1328.83,116.4,105.22,109.11,137.3,110.5,105.42,110.8
"Upper middle income","Middle East & North Africa","Jordan",2005,108.46,103.13,118.03,76.29,836.61,189.78,1717.85,2634.6,118.34,105.48,110.24,142.14,108.89,106.38,111.61
"Upper middle income","Middle East & North Africa","Jordan",2006,110.5,106.25,122.13,72.16,831.15,218.43,2564.94,5326.33,118.83,105.87,111.38,141.94,109.49,101.59,110.3
"Upper middle income","Middle East & North Africa","Jordan",2007,112.41,109.38,143.44,67.53,839.61,237.76,1669.98,3723.5,119.32,106.13,112.36,141.94,107.85,102.87,110.61
"Upper middle income","Middle East & North Africa","Jordan",2008,114.19,109.38,140.98,65.46,742.73,291.28,1401.97,4070.49,119.48,106.52,112.68,141.94,109.16,102.23,110.77
"Upper middle income","Middle East & North Africa","Jordan",2009,115.83,112.5,145.08,66.49,562.42,300.36,1103.96,3385.95,119.16,106.78,112.68,140.52,117.14,104.31,112.95
"Upper middle income","Middle East & North Africa","Jordan",2010,117.46,112.5,146.72,64.43,237.37,316.31,696.26,2401.19,118.18,107.17,111.38,138.1,121.33,105.42,113.76
"Upper middle income","Middle East & North Africa","Jordan",2011,118.96,112.5,148.36,66.49,265.65,327.13,561.51,2105.04,117.69,107.43,110.57,137.1,128.16,109.89,116.46
"Upper middle income","Middle East & North Africa","Jordan",2012,120.33,115.63,148.36,62.89,272.26,332.36,545.42,2232.09,117.86,107.82,109.92,138.1,129.78,111.48,117.42
"Upper middle income","Middle East & North Africa","Jordan",2013,121.56,115.63,142.62,64.95,290.5,342.7,631.44,2793.19,116.88,107.95,109.27,134.88,131.57,112.28,117.59
"Upper middle income","Middle East & North Africa","Jordan",2014,122.78,115.63,143.44,61.34,317.98,349.11,662.61,3030.63,116.88,108.21,108.94,135.48,127.87,110.37,116.27
"Upper middle income","Middle East & North Africa","Jordan",2015,123.19,118.75,144.26,67.53,245.62,351.91,464.82,2313.46,117.05,108.47,108.62,135.89,130.97,110.53,116.99
"Upper middle income","Middle East & North Africa","Jordan",2016,123.47,118.75,145.08,78.87,205.77,351.77,437.8,2241.75,117.21,108.74,108.46,136.29,135.52,108.93,117.42
"Upper middle income","Middle East & North Africa","Jordan",2017,123.74,118.75,146.72,77.84,217.28,356.83,550.95,2926.52,117.21,108.87,108.46,136.29,138.64,106.38,117.19
"Upper middle income","Middle East & North Africa","Jordan",2018,124.15,118.75,147.54,77.32,199.26,363.6,249.86,1392.36,117.37,109.13,108.46,136.69,139.27,103.51,116.43
"Upper middle income","Middle East & North Africa","Jordan",2019,124.42,121.88,148.36,75.77,205.39,371.19,208.53,1131.57,NA,NA,NA,NA,141.21,106.06,NA
"Lower middle income","Sub-Saharan Africa","Kenya",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Lower middle income","Sub-Saharan Africa","Kenya",1991,101.8,100,100.21,100,34.31,92,34.69,32.99,99.57,98.26,99.36,100.8,100,100,99.7
"Lower middle income","Sub-Saharan Africa","Kenya",1992,103.59,96,100.62,100,-119.07,89.71,11.64,11.15,98.72,96.17,98.09,101.86,100,100,99.29
"Lower middle income","Sub-Saharan Africa","Kenya",1993,105.39,96,100.83,103.7,8.43,60.91,380.3,255.17,97.64,94.09,96.6,102.66,100,100,98.81
"Lower middle income","Sub-Saharan Africa","Kenya",1994,107.78,96,101.24,103.7,62.8,73.4,15.62,13.02,97.22,91.83,96.6,103.72,100,100,98.54
"Lower middle income","Sub-Saharan Africa","Kenya",1995,109.58,96,101.66,103.7,105.11,90.16,70.2,54.19,97,89.57,97.66,104.52,100,100,98.39
"Lower middle income","Sub-Saharan Africa","Kenya",1996,111.38,96,102.07,107.41,98.92,116.61,135.49,185.55,96.79,87.48,98.51,105.32,99.45,103.49,99.4
"Lower middle income","Sub-Saharan Africa","Kenya",1997,113.17,96,102.28,103.7,11.33,123.4,71.1,98.36,96.15,85.74,97.88,106.12,99.68,110.28,101.63
"Lower middle income","Sub-Saharan Africa","Kenya",1998,114.97,92,102.49,103.7,78.49,128.94,28.29,25.27,95.93,84.17,98.09,106.91,99.65,107.16,100.34
"Lower middle income","Sub-Saharan Africa","Kenya",1999,117.37,92,102.7,107.41,54.99,114.77,60.5,47.99,95.72,83.13,97.88,107.71,99.57,106.79,100.07
"Lower middle income","Sub-Saharan Africa","Kenya",2000,119.16,92,102.07,107.41,14.31,110.01,131.09,194.29,95.5,82.78,97.24,108.24,95.82,109.54,100.18
"Lower middle income","Sub-Saharan Africa","Kenya",2001,120.96,88,101.24,107.41,90.17,109.41,6.13,9.29,96.36,83.13,97.66,110.11,102.6,105.69,100.55
"Lower middle income","Sub-Saharan Africa","Kenya",2002,123.35,88,100.41,107.41,13.05,107.81,31.55,35.39,96.36,84.52,97.03,109.57,111.13,106.79,102.85
"Lower middle income","Sub-Saharan Africa","Kenya",2003,125.15,88,99.59,107.41,69.95,118.95,82.36,139.56,98.93,86.78,97.03,115.43,120.02,107.52,106.05
"Lower middle income","Sub-Saharan Africa","Kenya",2004,127.54,84,98.76,107.41,121.76,125,42.98,72.96,101.71,89.57,97.66,119.95,126.07,105.87,107.81
"Lower middle income","Sub-Saharan Africa","Kenya",2005,129.94,84,97.72,103.7,140.9,141.59,17,20.19,103.64,92.87,98.94,121.01,130.42,106.24,109.73
"Lower middle income","Sub-Saharan Africa","Kenya",2006,131.74,84,98.13,100,154.4,189.84,29.47,46.81,106.85,96.52,100,126.6,125.16,109.54,111.21
"Lower middle income","Sub-Saharan Africa","Kenya",2007,134.13,80,98.34,96.3,163.42,228.51,342.6,1214.1,108.57,100.17,101.27,126.33,116.74,109.36,110.12
"Lower middle income","Sub-Saharan Africa","Kenya",2008,136.53,80,98.55,96.3,5.54,249.65,39.99,90.78,110.28,103.65,100.42,128.72,105.95,108.81,108.37
"Lower middle income","Sub-Saharan Africa","Kenya",2009,138.92,80,98.96,103.7,78.89,250.5,47.16,123.11,112.21,106.78,100.64,131.38,96.33,107.71,106.78
"Lower middle income","Sub-Saharan Africa","Kenya",2010,141.32,76,99.17,103.7,200.52,263.39,66.85,309.19,114.13,109.57,102.34,132.45,87.24,105.5,104.88
"Lower middle income","Sub-Saharan Africa","Kenya",2011,143.71,80,99.59,103.7,145.71,268.91,519.21,2390.41,115.63,112,103.4,133.24,79.63,105.32,103.85
"Lower middle income","Sub-Saharan Africa","Kenya",2012,146.11,80,99.79,107.41,108.85,314.64,411.15,2000.3,116.7,114.09,103.82,134.31,81.14,105.5,104.77
"Lower middle income","Sub-Saharan Africa","Kenya",2013,148.5,80,100,107.41,140.23,334.98,304.96,1612.11,117.99,116.17,104.67,135.11,88.97,102.57,105.93
"Lower middle income","Sub-Saharan Africa","Kenya",2014,150.9,84,100.41,103.7,127.79,364.16,200.64,1306.59,119.06,118.09,105.52,135.64,94.76,104.77,108.47
"Lower middle income","Sub-Saharan Africa","Kenya",2015,153.89,84,100.62,103.7,136.41,369.99,145.4,661.74,120.34,119.83,106.58,136.44,102.48,102.02,109.65
"Lower middle income","Sub-Saharan Africa","Kenya",2016,156.29,88,100.83,103.7,140.24,390.37,147.34,913.43,121.63,121.39,107.64,137.77,110.44,105.5,113.17
"Lower middle income","Sub-Saharan Africa","Kenya",2017,159.28,92,101.24,100,114.64,435.15,240.8,1768.62,122.91,122.78,108.49,139.1,113.03,98.17,111.56
"Lower middle income","Sub-Saharan Africa","Kenya",2018,161.68,92,101.66,96.3,150.72,472.7,278.18,2560.46,123.98,124,109.55,139.89,113.97,100.37,113.01
"Lower middle income","Sub-Saharan Africa","Kenya",2019,164.67,96,101.66,96.3,128,502.74,209.53,1976.98,NA,NA,NA,NA,114.98,101.1,NA
"Lower middle income","East Asia & Pacific","Laos",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Lower middle income","East Asia & Pacific","Laos",1991,102.6,100,100,100,64.08,115.5,96.82,115,101.25,101.36,100.46,102.08,100,100,100.54
"Lower middle income","East Asia & Pacific","Laos",1992,104.55,100,100.2,104.17,82.93,123.29,99.77,130,102.76,102.73,101.39,103.82,100,100,101.12
"Lower middle income","East Asia & Pacific","Laos",1993,107.14,100,100.2,108.33,88.19,141.4,324.86,498.33,104.01,104.29,102.55,105.56,100,100,101.78
"Lower middle income","East Asia & Pacific","Laos",1994,109.74,100,100.4,108.33,121.69,160.36,553.26,986.67,106.52,105.85,104.41,109.38,100,100,102.76
"Lower middle income","East Asia & Pacific","Laos",1995,112.99,100,100.6,108.33,104.87,179.03,777.93,1585,107.02,107.6,105.8,107.29,100,100,103.08
"Lower middle income","East Asia & Pacific","Laos",1996,118.18,100,100.6,104.17,103.34,186.18,1230.35,2663.33,110.28,109.36,107.42,113.89,99.95,100,104.34
"Lower middle income","East Asia & Pacific","Laos",1997,124.03,102.86,100.6,95.83,102.5,170.19,751.43,1516.67,112.03,111.11,108.35,116.67,100.85,91.17,102.54
"Lower middle income","East Asia & Pacific","Laos",1998,129.87,102.86,100.6,91.67,59.18,122.43,517.24,765,113.78,112.87,108.82,119.79,101.11,91.43,103.41
"Lower middle income","East Asia & Pacific","Laos",1999,136.36,102.86,100.6,87.5,108.98,136.68,782.58,1315,115.79,114.62,111.14,121.53,101.61,91.43,104.4
"Lower middle income","East Asia & Pacific","Laos",2000,142.86,102.86,100.8,83.33,86.49,159.99,282.4,564.83,116.79,116.37,111.6,122.22,102.65,95.58,106.43
"Lower middle income","East Asia & Pacific","Laos",2001,149.35,102.86,100.8,75,85.78,160.85,194.98,398.4,118.05,118.13,112.99,122.92,104.19,87.01,104.72
"Lower middle income","East Asia & Pacific","Laos",2002,155.84,102.86,101,70.83,88.28,157.47,36.52,74.19,120.3,119.69,114.62,126.39,107,95.58,108.99
"Lower middle income","East Asia & Pacific","Laos",2003,162.99,102.86,101.2,66.67,90.49,178.5,138.92,324.73,122.31,121.44,115.55,130.21,108.48,106.49,113.64
"Lower middle income","East Asia & Pacific","Laos",2004,170.13,105.71,101.4,62.5,94.83,205.62,103.13,281.95,124.31,123.2,117.63,132.64,108.65,109.09,115.4
"Lower middle income","East Asia & Pacific","Laos",2005,176.62,105.71,101.4,58.33,106.01,234,146.18,462,126.57,124.76,119.95,135.42,108.39,115.32,118.24
"Lower middle income","East Asia & Pacific","Laos",2006,179.87,105.71,101.4,45.83,128.56,290.59,782.58,3121.84,128.07,126.51,121.11,137.15,104.75,123.38,120.59
"Lower middle income","East Asia & Pacific","Laos",2007,183.77,105.71,101.4,41.67,113.31,349.48,1105.17,5392,130.58,128.07,123.67,139.58,118.96,130.65,127.21
"Lower middle income","East Asia & Pacific","Laos",2008,187.66,105.71,101.2,33.33,116.71,442.95,603.57,3796.17,132.33,129.82,125.29,142.36,133.65,130.65,131.6
"Lower middle income","East Asia & Pacific","Laos",2009,191.56,105.71,101,33.33,111.89,466.73,787.96,5309.97,135.09,131.38,128.07,145.83,137.15,130.91,133.61
"Lower middle income","East Asia & Pacific","Laos",2010,195.45,105.71,100.6,29.17,127.18,561.16,564.28,4646.77,136.84,132.94,129,148.96,134.58,132.73,134.32
"Lower middle income","East Asia & Pacific","Laos",2011,199.35,105.71,100.2,29.17,119.9,678.14,495.87,5012.39,139.85,134.31,130.86,155.21,137.44,133.25,136.37
"Lower middle income","East Asia & Pacific","Laos",2012,203.25,105.71,99.8,29.17,119.71,778.03,874.44,10576.9,142.61,135.67,133.41,159.38,134.3,129.87,135.64
"Lower middle income","East Asia & Pacific","Laos",2013,207.14,108.57,99.2,29.17,119.71,898.21,823.12,11832.81,145.11,137.04,135.96,163.54,135.64,130.13,137.13
"Lower middle income","East Asia & Pacific","Laos",2014,211.04,108.57,98.8,29.17,113.53,983.16,943.34,14343.14,146.87,138.4,138.28,165.63,129.94,132.99,137.5
"Lower middle income","East Asia & Pacific","Laos",2015,214.94,108.57,98.4,29.17,108.43,1050.26,1080.42,17301.05,148.87,139.57,140.14,168.06,123.76,133.51,136.95
"Lower middle income","East Asia & Pacific","Laos",2016,218.83,111.43,98.2,29.17,104.75,1135.91,853.65,15335.2,149.87,140.74,142,168.4,114.56,129.35,133.98
"Lower middle income","East Asia & Pacific","Laos",2017,223.38,114.29,98.2,29.17,102.8,1192.51,1449.25,28056.33,150.88,141.72,143.39,168.4,119.75,140.26,139.05
"Lower middle income","East Asia & Pacific","Laos",2018,227.27,117.14,98.2,25,93.19,1250.88,1060.32,21993.5,151.38,142.69,145.24,167.01,120.18,139.22,139.15
"Lower middle income","East Asia & Pacific","Laos",2019,231.17,120,98.2,25,69.38,1247.15,442.27,NA,NA,NA,NA,NA,120.74,149.09,NA
"Lower middle income","Sub-Saharan Africa","Lesotho",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Lower middle income","Sub-Saharan Africa","Lesotho",1991,103.57,100,98.1,100,115.24,115.46,41.06,48.49,99.8,99.02,99.78,100.72,100,100,99.87
"Lower middle income","Sub-Saharan Africa","Lesotho",1992,107.86,100,95.82,100.53,115.07,133.2,36.45,50.79,99.39,97.55,99.78,100.96,100,100,99.62
"Lower middle income","Sub-Saharan Africa","Lesotho",1993,112.14,100,93.73,101.34,58.06,130.99,67.8,94.98,97.95,95.43,98.69,99.52,100,100,98.87
"Lower middle income","Sub-Saharan Africa","Lesotho",1994,116.43,100,91.83,101.34,98.91,134.79,178.31,262.57,98.16,92.99,99.34,102.17,100,100,98.84
"Lower middle income","Sub-Saharan Africa","Lesotho",1995,121.43,100,90.68,101.34,54.44,150.75,87.33,146.7,97.34,89.89,98.91,103.61,100,100,98.37
"Lower middle income","Sub-Saharan Africa","Lesotho",1996,125.71,100,90.87,101.6,92.58,139.73,111.22,176.43,96.31,86.13,100,103.37,101.97,100,98.17
"Lower middle income","Sub-Saharan Africa","Lesotho",1997,128.57,100,91.44,101.34,61.26,144.86,118.5,198.29,94.88,82.22,100.44,103.37,101.72,100.43,97.57
"Lower middle income","Sub-Saharan Africa","Lesotho",1998,132.14,97.62,92.4,98.93,25.43,132.78,110.52,172.04,92.83,77.81,99.34,103.37,100.88,102.98,97.25
"Lower middle income","Sub-Saharan Africa","Lesotho",1999,135.71,97.62,93.16,96.79,7.87,129.1,87.38,133.73,91.19,73.57,99.78,103.13,100.46,102.55,96.24
"Lower middle income","Sub-Saharan Africa","Lesotho",2000,139.29,97.62,93.35,94.39,64.11,124.69,132.17,196.63,90.98,69.49,100,108.43,97.53,102.98,95.72
"Lower middle income","Sub-Saharan Africa","Lesotho",2001,143.57,100,93.16,91.98,58.91,115.87,130.16,180.2,91.19,65.74,105.25,109.88,96.67,107.66,97.32
